	mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	WT_DMSO_log2TE	GIGYF2_DMSO_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
ENST00000579695.5	-0.0061074787450372	0.116730653865182	0.121989272007012	0.577485644469879	-1.50785643986959	-1.38501856491992	0.12371258815789	0.674571588754064	0.12371258815789	0.674571588754064	0.999869305886108
ENST00000378719.7	-0.423058971170067	-0.0777559288894385	0.344044859642276	0.165679373131333	2.50403224079229	2.84933546503001	0.345351492423961	0.0280249675099106	0.344044859642276	0.165679373131333	0.998544175393689
ENST00000219313.9	-0.0367338060602794	0.0465041149613951	0.0831181721424032	0.317046277180615	-0.330681023345301	-0.247443132627677	0.0833378494136463	0.399242735564429	0.0833378494136463	0.399242735564429	0.999869305886108
ENST00000378278.7	0.494901962876278	0.602986227763573	0.105550290369286	0.721414949640903	-1.18551132371562	-1.07742741533009	0.112447742593985	0.782719992048295	0.112447742593985	0.782719992048295	0.999869305886108
ENST00000534770.1	0.217242015068308	1.25508688260708	1.03420131143817	0.023288351376001	-0.00614436153614998	1.03170028807232	1.04833448515693	0.0404384525027533	1.04833448515693	0.0404384525027533	0.67177879420354
ENST00000407324.5	0.296694805027561	0.103261779757984	-0.193674061627054	0.359884875996759	1.91696945598672	1.72353635553225	-0.193265187506339	0.380507167155042	-0.193265187506339	0.380507167155042	0.999869305886108
ENST00000375406.2	-0.187902082826664	-0.134986053956896	0.0405098830460444	0.970854261674385	1.58079337318169	1.6337095182275	0.053251698135492	0.916024336695712	0.0405098830460444	0.970854261674385	0.999869305886108
ENST00000358794.9	-0.00341532927137546	-0.0414174884147607	-0.0381342799296093	0.474181930951779	0.465928705037312	0.427926546627767	-0.038010467309904	0.468062076881768	-0.0381342799296093	0.474181930951779	0.999869305886108
ENST00000521508.2	0.135243209172783	-0.02554740256265	-0.161411590207713	0.487936819162721	-1.22957332383118	-1.39036421314119	-0.160099307629928	0.589626003334271	-0.160099307629928	0.589626003334271	0.999869305886108
ENST00000258080.8	-0.0972211167302944	-0.271912606999703	-0.175177400763277	0.244627588550632	0.400860445535825	0.226168894340017	-0.174785697390105	0.299966932498385	-0.174785697390105	0.299966932498385	0.999869305886108
ENST00000369244.7	-0.0304409458532662	-0.16317457843129	-0.135535492568239	0.609983121934103	-0.470154247531813	-0.602888088447635	-0.132682117652799	0.674404218051558	-0.132682117652799	0.674404218051558	0.999869305886108
ENST00000285407.11	-0.363652095415441	-0.210120017932391	0.15033032137405	0.622580497476076	0.497068929322911	0.650600602533714	0.153352028168996	0.641233592343648	0.153352028168996	0.641233592343648	0.999869305886108
ENST00000342245.9	-0.0959050218284116	0.00568727722026383	0.0967462345335597	0.79987447298749	0.661978388334941	0.763570553978168	0.10262745813476	0.791398847249931	0.0967462345335597	0.79987447298749	0.999869305886108
ENST00000673933.1	-0.63295493206001	-0.517622149465717	0.11034029282038	0.738431291402059	0.811264854632119	0.92659760277737	0.114568314076546	0.713160262069652	0.11034029282038	0.738431291402059	0.999869305886108
ENST00000296003.9	-0.209080037668587	-0.171406605472229	0.0367699950842009	0.838141450765106	-0.601476519559436	-0.56380322780143	0.0377376254382562	0.866912041697194	0.0377376254382562	0.866912041697194	0.999869305886108
ENST00000259324.5	0.0358252031703039	0.176580252766491	0.139640991348959	0.48685538425168	-0.773356314105374	-0.632601442882048	0.141236693501444	0.581622943995738	0.141236693501444	0.581622943995738	0.999869305886108
ENST00000675505.1	0.313719849862661	0.311900209058466	-0.00406167991655471	0.987178379733395	0.112521477279273	0.110701719239184	-0.000640246000404243	0.998462014987224	-0.000640246000404243	0.998462014987224	0.999869305886108
ENST00000369085.8	0.287991861515599	0.376105584102115	0.0875185976541368	0.523265223781789	0.879443059500953	0.96755676646849	0.0883288849077624	0.530281788720134	0.0883288849077624	0.530281788720134	0.999869305886108
ENST00000586790.6	-0.107975083968347	-0.29393769590675	-0.189338520635594	0.483367068425628	-0.0986574600165797	-0.284620239350727	-0.185845194449733	0.545812658623204	-0.185845194449733	0.545812658623204	0.999869305886108
ENST00000479035.7	0.199028746361199	-0.125657457271007	-0.324790891233068	2.31551320663067e-07	3.10264558477312	2.77795939948595	-0.324638152662907	1.41513472629161e-12	-0.324790891233068	2.31551320663067e-07	5.19480354183228e-05
ENST00000342422.3	-0.424205935618576	-0.0531071743928602	0.367936921979577	0.402946399193519	3.306007067509	3.67710633041469	0.371378252764331	0.0755312353280402	0.367936921979577	0.402946399193519	0.999869305886108
ENST00000488683.1	-0.297003439212772	-0.246795496838485	0.0489025311212656	0.762816891435045	0.0909141143633719	0.141122017083262	0.0500577085062093	0.770327725280885	0.0500577085062093	0.770327725280885	0.999869305886108
ENST00000509731.5	0.140151887889744	0.480011172422683	0.339709621013801	0.41987305907733	-4.22217579001278	-3.88231779982474	0.345542211059209	0.615871376838183	0.345542211059209	0.615871376838183	0.999869305886108
ENST00000248142.7	-0.080270108317274	0.0379017260554893	0.11416125139229	0.705524858643283	0.622534495365453	0.740706288157035	0.119004455281543	0.689133709149308	0.11416125139229	0.705524858643283	0.999869305886108
ENST00000373202.8	0.0695650853699654	0.474566051905841	0.403558905860491	0.12357682946576	-1.46455212880978	-1.05955148670061	0.407057236095373	0.250174941714868	0.407057236095373	0.250174941714868	0.999869305886108
ENST00000305560.11	0.280282621711061	0.0100685996224889	-0.271630414699513	0.198455194035804	2.21245038446004	1.94223645185848	-0.269882171948678	0.116176426358089	-0.271630414699513	0.198455194035804	0.999869305886108
ENST00000310823.8	-0.0857632766144106	-0.106844130417728	-0.0221644854005993	0.883818350376538	-0.0773576666055521	-0.0984385752589597	-0.021018046802274	0.901294666613188	-0.021018046802274	0.901294666613188	0.999869305886108
ENST00000373212.6	0.175079452445398	0.227289534176109	0.051032425067987	0.813667129514737	0.448139351469491	0.500349342799182	0.0530526261750475	0.825807013790443	0.0530526261750475	0.825807013790443	0.999869305886108
ENST00000430092.5	0.284401868780716	0.845116048627628	0.55466760426068	0.165798063997742	-0.400903594261917	0.159810313405555	0.568250737805048	0.232352415132087	0.568250737805048	0.232352415132087	0.999869305886108
ENST00000503906.1	-0.0088188974276603	-0.147340159563896	-0.140704262746668	0.682755463876371	1.5607222250774	1.42220080462227	-0.138368701017839	0.691431213812549	-0.138368701017839	0.691431213812549	0.999869305886108
ENST00000545668.5	-0.485978298415178	-0.0663575408395298	0.418508461573424	0.15411687303966	2.01283949438212	2.43246034399069	0.420062622106875	0.0764147724372239	0.418508461573424	0.15411687303966	0.988493554859722
ENST00000647841.1	0.0582713326505649	-0.263735916764529	-0.322073173274844	1.00808176247359e-11	-0.36689640313035	-0.688903645472439	-0.322073171551688	4.41210222926255e-14	-0.322073173274844	1.00808176247359e-11	6.11964928748676e-09
ENST00000258772.9	0.635195541873658	0.51493482504993	-0.120519601715463	0.255821998931502	1.944892865737	1.82463218190291	-0.120028295569188	0.155389251017861	-0.120519601715463	0.255821998931502	0.999869305886108
ENST00000646647.2	0.00787035342080364	0.181691167152722	0.173307947224485	0.151481164169193	-0.918334899621068	-0.744514150739546	0.174106561298416	0.243230234569756	0.174106561298416	0.243230234569756	0.999869305886108
ENST00000037243.7	0.113893046293607	-0.126347938126206	-0.240807190442166	0.139640038770392	1.3578669819195	1.11762596997194	-0.240039067153438	0.150883380608842	-0.240039067153438	0.150883380608842	0.981788453898645
ENST00000426333.7	0.0125476154935281	0.0541073113060247	0.0414392370794892	0.581172830173968	0.773631505540622	0.815191190977979	0.0416234112320075	0.602446225158376	0.0416234112320075	0.602446225158376	0.999869305886108
ENST00000513237.5	0.124304018575393	0.353351016068422	0.22709684153978	0.520902891966033	-1.86460213393722	-1.63555575996064	0.233734257145919	0.645559251311968	0.233734257145919	0.645559251311968	0.999869305886108
ENST00000368970.6	0.299678685619402	-0.13432080593744	-0.43691225670238	0.0759590536254129	1.26557311466876	0.831573644374666	-0.43386134534718	0.0660425293261711	-0.43691225670238	0.0759590536254129	0.833047219356281
ENST00000591608.1	0.477788218257995	0.597021569940645	0.110902643704129	0.869401011857181	1.11256195302118	1.23179518573987	0.126415350840843	0.832521004075078	0.110902643704129	0.869401011857181	0.999869305886108
ENST00000613174.2	-0.317143317863933	-0.16726844316266	0.149765366913749	0.0809508287241784	0.883542866751473	1.03341774411692	0.149960374106813	0.0668467119480384	0.149765366913749	0.0809508287241784	0.848580413360525
ENST00000351018.5	-0.105015168898817	-0.0535173412464278	0.050659929932023	0.70473489945876	1.2562855244077	1.30778337644723	0.0514866035531856	0.655282716860876	0.050659929932023	0.70473489945876	0.999869305886108
ENST00000676227.1	-0.134575566884957	12.211294698236	12.346730607323	0	-14.8005947190702	-2.45471434181841	7.63474259530685	8.09174988942103e-24	7.63474259530685	8.09174988942103e-24	1.6701371771765e-20
ENST00000613122.5	-0.240126924954203	0.373233957698969	0.614107870887604	0.107723966258048	-0.698392289983872	-0.0850323915997966	0.615201220169157	0.276454392241043	0.615201220169157	0.276454392241043	0.999869305886108
ENST00000320848.7	-0.0854674910306817	-0.169654163537383	-0.0847404901996929	0.500129765107924	-1.12955210713104	-1.21373885343225	-0.0839772983156908	0.586551238418261	-0.0839772983156908	0.586551238418261	0.999869305886108
ENST00000389017.6	0.0333312136280327	0.293343356793215	0.252081446150653	0.595026555669764	0.351916300139906	0.611928201897836	0.264354659218971	0.605510056357071	0.264354659218971	0.605510056357071	0.999869305886108
ENST00000493344.6	-0.056393115479955	0.0987709865891604	0.15403314484166	0.523980317949665	3.37105692846408	3.5262212372573	0.155161642375882	0.217164727223088	0.15403314484166	0.523980317949665	0.999869305886108
ENST00000450256.1	-0.261534263026603	0.0345898867567251	0.293228705186012	0.459362832003604	-1.84072837130399	-1.54460485790816	0.298650009376892	0.578754485431655	0.298650009376892	0.578754485431655	0.999869305886108
ENST00000357635.10	-0.030210074482332	0.733684970411266	0.764013537249915	0.122699202212716	-3.05244690949323	-2.28855237393909	0.774248419105202	0.32637272805228	0.774248419105202	0.32637272805228	0.999869305886108
ENST00000560079.7	-0.280683349178429	-0.0354997140973414	0.244221677375824	0.148396846019044	-1.52343258988825	-1.27824911045614	0.245675369944203	0.263522002827427	0.245675369944203	0.263522002827427	0.999869305886108
ENST00000378164.7	0.128697597596231	0.0057842578851525	-0.123624738711123	0.360157260977477	-0.498945349696237	-0.621858750997536	-0.122609647330018	0.44327755943009	-0.122609647330018	0.44327755943009	0.999869305886108
ENST00000053468.4	-0.118538001622827	-0.322904190064363	-0.204723654776982	0.0715761286447967	0.149863394042301	-0.0545028251043259	-0.204458743250114	0.102651008129325	-0.204458743250114	0.102651008129325	0.910436521318621
ENST00000356929.3	-0.352446511404855	-0.548879648036493	-0.198878155514142	0.704587167029128	-0.0832084980630375	-0.279642518771753	-0.198217743218684	0.738336236158043	-0.198217743218684	0.738336236158043	0.999869305886108
ENST00000360803.9	0.0397638298879192	-0.0447048091977612	-0.0846378905359322	0.269199634521873	-0.164961990142127	-0.249430650434243	-0.0844326392450113	0.336421798109216	-0.0844326392450113	0.336421798109216	0.999869305886108
ENST00000335183.11	0.0648463945118823	-0.0641480963758612	-0.130573422368987	0.55424879825819	0.510069302722162	0.381074725273632	-0.128441613477857	0.594633999531734	-0.128441613477857	0.594633999531734	0.999869305886108
ENST00000358369.8	-0.547516220163017	-0.0675643540106794	0.477572840372869	0.0984795862272379	-0.752731433359743	-0.272779836876017	0.480861341654793	0.168465342334101	0.480861341654793	0.168465342334101	0.998544175393689
ENST00000300146.10	-0.176423857960422	-0.186385191246924	-0.0108309670965692	0.939135237548713	-0.781975853017156	-0.791937260667743	-0.0097478705877152	0.952426080009209	-0.0097478705877152	0.952426080009209	0.999869305886108
ENST00000393473.6	-0.0865636115299128	-0.0942599024267321	-0.0113480614679542	0.984081797178706	1.0393665173308	1.03166988923094	-0.00640448876292643	0.988416673597693	-0.00640448876292643	0.988416673597693	0.999869305886108
ENST00000336702.7	-0.119849173758016	0.0403574812122587	0.157961272483961	0.484149670644161	-0.862122533883036	-0.701916050837437	0.160929316952749	0.559347513562812	0.160929316952749	0.559347513562812	0.999869305886108
ENST00000316694.8	0.280112889943295	0.257261844117335	-0.0239623535561373	0.873801663040469	0.472346145984865	0.4494950781268	-0.0224639230130212	0.890367614798813	-0.0224639230130212	0.890367614798813	0.999869305886108
ENST00000458013.7	-0.0514036744925688	0.0566461757726953	0.107247572211731	0.626784957411164	-1.13101667977715	-1.02296706920604	0.108681271818434	0.707452888634591	0.108681271818434	0.707452888634591	0.999869305886108
ENST00000319004.6	-0.0876338414941294	-0.198205938984255	-0.111369618051952	0.389922474778443	0.822002260130824	0.711430163425038	-0.110612800954915	0.384498309942371	-0.111369618051952	0.389922474778443	0.999869305886108
ENST00000394934.4	-0.164033451199071	-0.111379770912775	0.0525596429974039	0.452760520195876	1.02956484303837	1.08221851526644	0.0527249246365392	0.470683799102051	0.0527249246365392	0.470683799102051	0.999869305886108
ENST00000367988.8	-0.11043228801496	-0.177951974465983	-0.0690483418554702	0.790914185196918	-1.54980702722489	-1.61732701749757	-0.067594695379074	0.833668293913466	-0.067594695379074	0.833668293913466	0.999869305886108
ENST00000338222.7	0.0436705301739555	0.217292865343059	0.172746738234482	0.259208534989475	1.00945463276435	1.18307697660846	0.173758926600632	0.226145823627179	0.172746738234482	0.259208534989475	0.999869305886108
ENST00000380872.9	0.702490743352636	0.619609660023255	-0.0832461138612794	0.472891392746733	2.37305423956275	2.29017319651055	-0.0826986472739	0.355532528076521	-0.0832461138612794	0.472891392746733	0.999869305886108
ENST00000262213.7	-0.394863216806535	-0.388003865642862	0.00673164812667437	0.953452872959804	-0.438075882503353	-0.431216675303342	0.00673164789630976	0.971157731305589	0.00673164789630976	0.971157731305589	0.999869305886108
ENST00000295208.7	0.268497717498486	-0.0831780558667995	-0.354659176282366	0.407405717145164	-2.54125701951103	-2.89293353061307	-0.350053229776105	0.537557555708122	-0.350053229776105	0.537557555708122	0.999869305886108
ENST00000616623.4	-0.168025355739398	-0.158440453349244	0.00842001180596075	0.960739819764626	-0.114668401818701	-0.105083565956989	0.00968301342382416	0.958776543750816	0.00842001180596075	0.960739819764626	0.999869305886108
ENST00000337679.12	-0.579332067564925	-1.11289415345906	-0.535660634517581	0.262242134025111	-2.16970886052546	-2.70327212698774	-0.539127730360013	0.364697437036368	-0.539127730360013	0.364697437036368	0.999869305886108
ENST00000554455.5	0.0893435364713951	0.051564176173277	-0.0378798364087632	0.449355319470466	0.684413014033068	0.646633653566057	-0.0377560460988537	0.447226559350637	-0.0378798364087632	0.449355319470466	0.999869305886108
ENST00000469044.6	-0.169684394058707	-0.272386484930909	-0.103403303575226	0.680622801220645	0.315042348734144	0.212340040370399	-0.102752971769324	0.722983521010601	-0.102752971769324	0.722983521010601	0.999869305886108
ENST00000374490.8	-0.742215182825709	-0.679787778957846	0.0582127550256719	0.859857865142156	1.10392643522671	1.16635386890261	0.0613992005399751	0.825976537462727	0.0582127550256719	0.859857865142156	0.999869305886108
ENST00000261296.7	0.389830026301259	0.0218733907649673	-0.36976299663754	0.126586514436977	1.04095509593874	0.672998407912583	-0.367455586585925	0.147131897538774	-0.367455586585925	0.147131897538774	0.979274090404539
ENST00000500337.6	-0.340335052262145	-0.211636902744497	0.122218167575439	0.747122815583916	0.845679912947073	0.974378054941615	0.128446275271041	0.710857288506257	0.122218167575439	0.747122815583916	0.999869305886108
ENST00000297290.4	0.102736587283761	0.00365762238650612	-0.10352939262154	0.743726703091813	-0.312518926505938	-0.411598115256847	-0.0983094257754624	0.791887610971139	-0.0983094257754624	0.791887610971139	0.999869305886108
ENST00000260403.7	-0.159896020159071	-0.245908289537783	-0.0888384421191972	0.737435859355569	-0.111654364826998	-0.197666799536586	-0.0862581862263765	0.77550081578092	-0.0862581862263765	0.77550081578092	0.999869305886108
ENST00000379649.5	0.208218106174183	0.0764791317294492	-0.133321155706686	0.681599185542077	0.845104421856827	0.713365202888053	-0.130548664916714	0.717146749866451	-0.130548664916714	0.717146749866451	0.999869305886108
ENST00000543119.6	-0.436660366222244	-0.353637412465322	0.14035063965472	0.452796878084281	0.581902559839213	0.664849301810676	0.0703353282070207	0.987245506729183	0.0703353282070207	0.987245506729183	0.999869305886108
ENST00000314191.7	0.110274413796922	-0.0462722204864249	-0.156561137710069	0.00446933865557068	0.398960890162502	0.242414254911399	-0.156561137821759	0.00484473022993768	-0.156561137821759	0.00484473022993768	0.208047137701906
ENST00000229214.9	0.21605168788486	0.100109195369264	-0.116732849021451	0.387279667325519	-0.412281247911374	-0.528223801808281	-0.115686078631071	0.468792132660641	-0.115686078631071	0.468792132660641	0.999869305886108
ENST00000431922.1	-0.14784096375227	-0.355008026501492	-0.211500394383867	0.489379887587351	0.607907109791369	0.4007399525204	-0.207696433036801	0.519440976502839	-0.207696433036801	0.519440976502839	0.999869305886108
ENST00000253457.8	-0.103675961373669	-0.151973266702755	-0.0488920730987197	0.763360857086579	0.902471248836616	0.854173907644617	-0.0481623411378482	0.777992735866635	-0.0481623411378482	0.777992735866635	0.999869305886108
ENST00000339209.9	0.772539424605736	0.565995849070173	-0.207403338607764	0.219196473484261	-0.0148497566811218	-0.221393408513002	-0.205472394111113	0.307145442243051	-0.205472394111113	0.307145442243051	0.999869305886108
ENST00000340611.9	0.634717771570973	0.72704188147568	0.0918680357973308	0.579952681844095	2.03311705549159	2.12544118138637	0.0928528256327959	0.534933796166731	0.0918680357973308	0.579952681844095	0.999869305886108
ENST00000316149.8	-0.0864669594672376	0.0502640820074203	0.136236080535243	0.22735384257347	0.609090201657313	0.745821227140479	0.136850236297788	0.245433916733856	0.136850236297788	0.245433916733856	0.999869305886108
ENST00000343813.10	-0.578566670511729	-0.704140574637636	-0.126255186984951	0.406451902512354	-1.1566727661804	-1.28224678266548	-0.125842591761971	0.493957987035733	-0.125842591761971	0.493957987035733	0.999869305886108
ENST00000512944.6	-0.0534607186210365	-0.165728096252505	-0.112992704564401	0.488573010129761	-0.46786682217629	-0.580134317248386	-0.112130167888663	0.570004545861832	-0.112130167888663	0.570004545861832	0.999869305886108
ENST00000216484.7	0.129338636579328	0.212058908374489	0.0818081380050881	0.616338882506746	-0.85859120429153	-0.77587103860669	0.0833869337751154	0.680895460828627	0.0833869337751154	0.680895460828627	0.999869305886108
ENST00000252818.5	-0.372157028685392	-0.265451511494712	0.106273017369323	0.496438868345269	-0.000950084547053971	0.105755342760937	0.106785019611969	0.560118934047573	0.106785019611969	0.560118934047573	0.999869305886108
ENST00000550785.5	0.400467777283618	0.525957038067542	0.12310876911926	0.684365378600151	-0.617589202647058	-0.492100275590734	0.128606570030619	0.749685772995788	0.128606570030619	0.749685772995788	0.999869305886108
ENST00000248139.8	-0.131359097741719	-0.156305351661055	-0.0269874730137625	0.910752515357681	-0.749770876770153	-0.774717314326505	-0.0244172381865329	0.931511371244389	-0.0244172381865329	0.931511371244389	0.999869305886108
ENST00000443272.3	-0.270092424347406	-0.211815208519349	0.0586405610215737	0.818159511748933	-1.51142016561978	-1.4531437056482	0.0586405569395403	0.895801973560097	0.0586405569395403	0.895801973560097	0.999869305886108
ENST00000354667.8	0.487954732245275	0.3251057561311	-0.162876740319676	0.00187528035540919	-0.0029330380654555	-0.165782021246928	-0.162876741164302	0.00450225697931808	-0.162876741164302	0.00450225697931808	0.201139792322782
ENST00000297185.9	0.105487404875413	0.0130219397640629	-0.0924178561806978	0.153423015182086	1.3532522410277	1.26078676296622	-0.0924178568878452	0.191029409663111	-0.0924178568878452	0.191029409663111	0.999869305886108
ENST00000368058.5	-0.159113294338656	-0.334158222620142	-0.177183859564306	0.452121254901399	2.69946371341271	2.52441899574742	-0.175194710636663	0.26262014546905	-0.177183859564306	0.452121254901399	0.999869305886108
ENST00000325318.10	-0.0966576887335143	-0.175555206382594	-0.0830754566233178	0.896566008538829	1.13328585401679	1.05438773251359	-0.0792993020405177	0.902130496378892	-0.0792993020405177	0.902130496378892	0.999869305886108
ENST00000318240.8	0.0716349291627581	0.108461224814266	0.033686991252166	0.934313307498079	1.68683165217547	1.72365803269647	0.0373373267396957	0.893484677641335	0.033686991252166	0.934313307498079	0.999869305886108
ENST00000647444.2	-0.23972743392278	0.0732770254937434	0.312829218825017	0.0923311715523964	-3.97911021266278	-3.66610604932639	0.3136284764268	0.240660851246453	0.3136284764268	0.240660851246453	0.999869305886108
ENST00000649566.1	-0.0263320149935235	-0.140633431534621	-0.114929149235818	0.390210235992806	-1.16956471550013	-1.283866213689	-0.11422622131327	0.488695851293088	-0.11422622131327	0.488695851293088	0.999869305886108
ENST00000641407.1	-0.212786897387904	-0.811636526606246	-0.605344840086576	0.0760529140074934	0.252319220975424	-0.346530602168204	-0.600948093738165	0.105941747509414	-0.600948093738165	0.105941747509414	0.916341476377246
ENST00000310144.11	-0.0310062716255754	0.0520648795252453	0.0828153821748379	0.23026352061516	-0.294917677237585	-0.211846534097341	0.0831520296740955	0.26279613906973	0.0831520296740955	0.26279613906973	0.999869305886108
ENST00000570156.6	-0.545283517357836	-0.305781207909078	0.23414652446717	0.520583907015237	0.679240269026817	0.918742520723971	0.238969462245442	0.496368943421876	0.23414652446717	0.520583907015237	0.999869305886108
ENST00000250916.6	-0.10852201234081	-0.000784787240342018	0.106793511434037	0.481061385668963	-0.0571885942590804	0.0505485798144597	0.107905942359776	0.522863412811743	0.107905942359776	0.522863412811743	0.999869305886108
ENST00000393700.8	-0.774879941955865	-0.542179609789969	0.228068606061602	0.512220324214569	0.79902890549469	1.03172918619725	0.232057294262784	0.488948311681434	0.228068606061602	0.512220324214569	0.999869305886108
ENST00000313468.10	-0.161370217512605	-0.1287641070378	0.0323842935881988	0.779925952192498	1.03690013390462	1.06950621782907	0.032647580198683	0.791806410803421	0.032647580198683	0.791806410803421	0.999869305886108
ENST00000261890.7	0.301384411991242	0.139893414281659	-0.161646246580133	0.128766540868279	1.0833564391294	0.92186542110501	-0.161287204173042	0.155769940674509	-0.161287204173042	0.155769940674509	0.991738119063423
ENST00000640694.1	0.564453783023051	0.32098014316131	-0.244853894416769	0.348105862212388	-0.756142148590784	-0.999616058436869	-0.241557931344271	0.464905538944097	-0.241557931344271	0.464905538944097	0.999869305886108
ENST00000373624.6	0.357824837111758	0.524436739475977	0.162472021210658	0.637750185858695	-0.618817021948597	-0.452205417081928	0.170866244178878	0.69027218427861	0.170866244178878	0.69027218427861	0.999869305886108
ENST00000355264.8	-0.0465434293916678	-0.133432776563782	-0.0872406987816725	0.346515044731644	0.168331444014855	0.0814420824281054	-0.0869104867889754	0.383038902142901	-0.0869104867889754	0.383038902142901	0.999869305886108
ENST00000331495.8	0.787045323538606	0.934480462624514	0.146442055684135	0.429138602193764	-0.183006618623052	-0.0355715708006459	0.149208358670112	0.505833057326143	0.149208358670112	0.505833057326143	0.999869305886108
ENST00000302503.8	0.025586779435286	0.00136241280907829	-0.0242931217116856	0.751896603473842	-0.112224691335291	-0.136449076193374	-0.0242646107796904	0.780683274591978	-0.0242646107796904	0.780683274591978	0.999869305886108
ENST00000262646.12	0.0626055254332787	0.220297305929429	0.157621508026782	0.260819829004936	-0.35627749307014	-0.198585816267928	0.157927690673476	0.375390419215966	0.157927690673476	0.375390419215966	0.999869305886108
ENST00000369550.10	-0.309971926124217	-0.301001385761951	0.00885022299429195	0.884548373902925	-0.647271287305131	-0.638300756464584	0.00901113608631565	0.893496192767591	0.00901113608631565	0.893496192767591	0.999869305886108
ENST00000448552.7	-0.278020705095175	0.000201615636682858	0.278055898241781	0.234144415150974	-1.17863454502934	-0.900412572446046	0.278783779927933	0.383154991007058	0.278783779927933	0.383154991007058	0.999869305886108
ENST00000357166.11	-0.141952726699392	-0.439383634327123	-0.300922209801597	0.312399607764726	0.144752297013453	-0.152678804976034	-0.297762928837888	0.373371166160631	-0.297762928837888	0.373371166160631	0.999869305886108
ENST00000434715.7	-0.174732559604587	0.00407179615597917	0.178259021838412	0.33955234973582	2.66699056178306	2.84579503743628	0.178986929303264	0.125147043878882	0.178259021838412	0.33955234973582	0.999869305886108
ENST00000359864.7	-0.0351215555760212	0.0250406608038624	0.0588800292591403	0.74730224796214	0.0246214315251765	0.0847835790277939	0.0606642716331991	0.765738142853136	0.0606642716331991	0.765738142853136	0.999869305886108
ENST00000228140.6	-0.288544249256022	-0.19345913705474	0.0940431851887826	0.948542900495377	9.42000364466466	9.51508993329677	0.0950688404696436	0.0775229860876344	0.0940431851887826	0.948542900495377	0.999869305886108
ENST00000561734.5	-0.205647327800171	-0.10562643988004	0.0993702378098309	0.686354143447099	0.625310566689765	0.725331198520347	0.100060305192063	0.742064738796216	0.100060305192063	0.742064738796216	0.999869305886108
ENST00000676329.1	0.55812849042745	0.326396704889549	-0.232992591819887	0.163720368504131	0.88549153119154	0.653759731170785	-0.231076535194771	0.181044237509503	-0.231076535194771	0.181044237509503	0.999869305886108
ENST00000300773.3	0.273894021879004	0.53765919072597	0.259679206357508	0.437243543091202	0.860416653591961	1.12418183704057	0.265959247790446	0.392870886644824	0.259679206357508	0.437243543091202	0.999869305886108
ENST00000359526.9	0.12767254970451	0.0698671247590409	-0.0580289927723686	0.389510354392007	0.0187193252410318	-0.0390861089789786	-0.0576973988507414	0.431229608486766	-0.0576973988507414	0.431229608486766	0.999869305886108
ENST00000310806.9	0.207995045580224	0.21585865893292	0.00544683557423964	0.980372508604046	-0.102472196178849	-0.0946087401858396	0.00911113360615134	0.97446331817071	0.00544683557423964	0.980372508604046	0.999869305886108
ENST00000450852.7	0.0258277031480432	-0.229106548045043	-0.257055706806951	0.360136191118498	-1.5740654203923	-1.82900000499483	-0.254518982894826	0.478552762918617	-0.254518982894826	0.478552762918617	0.999869305886108
ENST00000393099.3	-0.0460286519493881	-0.255379274512493	-0.209397455741034	0.000403561606492039	1.23375004444293	1.02439942790042	-0.209309497506314	0.000114304777832907	-0.209397455741034	0.000403561606492039	0.0327933525905342
ENST00000306503.5	-0.189789138103277	-0.303257090024969	-0.115104237364114	0.858121779787382	-1.59091005690698	-1.70437918322566	-0.113935473742126	0.868223379461433	-0.113935473742126	0.868223379461433	0.999869305886108
ENST00000271450.12	-0.198074540920266	0.123416068128177	0.321305360368937	3.47042104175592e-05	0.719201101850476	1.04069171079339	0.321497528629012	2.08739429314181e-05	0.321305360368937	3.47042104175592e-05	0.00426366013701441
ENST00000263579.5	-0.483317024994051	-0.381982273008298	0.100082576206073	0.557878976578986	-0.219730254967092	-0.11839558048886	0.101091473997638	0.599240770842188	0.101091473997638	0.599240770842188	0.999869305886108
ENST00000448830.2	0.0235781866926328	2.54214318095296	2.53492656859712	0.0475787872527676	-0.217274832713908	2.30128618438788	2.4523715668191	0.46046596947406	2.4523715668191	0.46046596947406	0.999869305886108
ENST00000600932.5	-0.211340162431741	-0.154863152338504	0.0561918967409958	0.560474495343167	1.41566633315265	1.47214335457396	0.0565587739664827	0.510427944247405	0.0561918967409958	0.560474495343167	0.999869305886108
ENST00000299886.9	0.0309527848680046	-0.151351817940605	-0.184603688661047	0.492295747211287	1.93947741938574	1.7571729048579	-0.182435362447625	0.438568262535342	-0.184603688661047	0.492295747211287	0.999869305886108
ENST00000646891.1	-0.759309674803321	-0.42598600375525	0.3335798198082	0.468277502510814	0.977274012358883	1.31059681527488	0.333039750556	0.562312182562665	0.333039750556	0.562312182562665	0.999869305886108
ENST00000317734.12	-0.380213252031638	0.00518935042767282	0.383827671484385	0.0684554863752113	0.204560962600219	0.589963496618004	0.385633384774151	0.0871214485405401	0.385633384774151	0.0871214485405401	0.860376410467344
ENST00000591952.5	-1.28160481706822	-0.365263553416754	0.909198836225324	0.110083671619485	1.36635071676745	2.2826920729551	0.916287816054542	0.0492185707329196	0.909198836225324	0.110083671619485	0.922728011774993
